JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2442165.9	9.6			Vis.	BUO								V				S VUL		STD				
2442169.91	9.7			Vis.	OCN								V				S VUL		STD				
2442178.0	9.4			Vis.	BUO								V				S VUL		STD				
2442186.84	9.4			Vis.	OCN								V				S VUL		STD				
2442201.6	9.4			Vis.	SHS								V				S VUL		STD				
2442208.7	9.4			Vis.	WSN								V				S VUL		STD				
2442213.8	9.8			Vis.	OCN								V				S VUL		STD				
2442214.4	9.2			Vis.	BAU								V				S VUL		STD				
2442215.7	9.5			Vis.	WSN								V				S VUL		STD				
2442216.8	9.7			Vis.	CR								V				S VUL		STD				
2442220.6	9.2			Vis.	SHS								V				S VUL		STD				
2442222.8	9.6			Vis.	OCN								V				S VUL		STD				
2442224.6	9.7			Vis.	SHS								V				S VUL		STD				
2442224.7	9.5			Vis.	MAN								V				S VUL		STD				
2442229.6	9.1			Vis.	SHS								V				S VUL		STD				
2442230.6	9.2			Vis.	LX								V				S VUL		STD				
2442230.6	8.8			Vis.	SHA								V				S VUL		STD				
2442232.5	9.2			Vis.	SHS								V				S VUL		STD				
2442234.6	9.3			Vis.	MAN								V				S VUL		STD				
2442235.6	9.4			Vis.	SHS								V				S VUL		STD				
2442239.6	9.0			Vis.	SHS								V				S VUL		STD				
2442239.8	9.4			Vis.	OCN								V				S VUL		STD				
2442240.6	9.0			Vis.	SHA								V				S VUL		STD				
2442241.7	8.7			Vis.	STI								V				S VUL		STD				
2442241.7	8.9			Vis.	WSN								V				S VUL		STD				
2442242.6	9.0			Vis.	SHS								V				S VUL		STD				
2442245.5	9.2			Vis.	SHS								V				S VUL		STD				
2442245.7	9.3			Vis.	OCN								V				S VUL		STD				
2442248.6	9.0			Vis.	SHS								V				S VUL		STD				
2442250.6	9.2			Vis.	LX								V				S VUL		STD				
2442252.5	9.2			Vis.	SHS								V				S VUL		STD				
2442252.7	8.8			Vis.	MAN								V				S VUL		STD				
2442255.7	8.8			Vis.	STI								V				S VUL		STD				
2442257.5	8.8			Vis.	SHS								V				S VUL		STD				
2442258.8	9.2			Vis.	NEW								V				S VUL		STD				
2442260.5	9.2			Vis.	SHS								V				S VUL		STD				
2442264.7	9.3			Vis.	MAN								V				S VUL		STD				
2442265.5	9.1			Vis.	SHS								V				S VUL		STD				
2442265.6	9.3			Vis.	SHA								V				S VUL		STD				
2442266.7	9.5			Vis.	NEW								V				S VUL		STD				
2442267.6	9.1			Vis.	LX								V				S VUL		STD				
2442269.5	9.4			Vis.	SHS								V				S VUL		STD				
2442271.6	9.3			Vis.	MAN								V				S VUL		STD				
2442272.5	9.7			Vis.	SHS								V				S VUL		STD				
2442273.6	9.5			Vis.	NEW								V				S VUL		STD				
2442275.8	9.4			Vis.	WSN								V				S VUL		STD				
2442278.5	9.2			Vis.	SHS								V				S VUL		STD				
2442279.6	9.4			Vis.	SHA								V				S VUL		STD				
2442281.7	9.5			Vis.	WSN								V				S VUL		STD				
2442282.5	9.2			Vis.	SHS								V				S VUL		STD				
2442285.6	9.0			Vis.	SHS								V				S VUL		STD				
2442290.6	9.4			Vis.	SHS								V				S VUL		STD				
2442294.6	9.2			Vis.	SHS								V				S VUL		STD				
2442297.6	9.2			Vis.	SHS								V				S VUL		STD				
2442300.5	9.3			Vis.	SHS								V				S VUL		STD				
2442303.5	9.2			Vis.	SHS								V				S VUL		STD				
2442305.8	9.1			Vis.	STI								V				S VUL		STD				
2442306.6	8.9			Vis.	LX								V				S VUL		STD				
2442307.5	9.0			Vis.	SHS								V				S VUL		STD				
2442308.7	9.0			Vis.	WSN								V				S VUL		STD				
2442312.6	9.2			Vis.	SHS								V				S VUL		STD				
2442314.8	9.5			Vis.	CR								V				S VUL		STD				
2442316.5	9.0			Vis.	SHS								V				S VUL		STD				
2442317.6	8.9			Vis.	LX								V				S VUL		STD				
2442324.5	9.0			Vis.	SHS								V				S VUL		STD				
2442325.6	8.9			Vis.	LX								V				S VUL		STD				
2442326.7	8.9			Vis.	WSN								V				S VUL		STD				
2442328.5	9.0			Vis.	SHS								V				S VUL		STD				
2442333.6	9.0			Vis.	SHS								V				S VUL		STD				
2442336.7	8.8			Vis.	STI								V				S VUL		STD				
2442337.4	9.0			Vis.	SHS								V				S VUL		STD				
2442342.4	9.0			Vis.	SHS								V				S VUL		STD				
2442345.5	9.0			Vis.	OV								V				S VUL		STD				
2442347.4	9.1			Vis.	SHS								V				S VUL		STD				
2442348.6	9.1			Vis.	LX								V				S VUL		STD				
2442349.7	9.1			Vis.	STI								V				S VUL		STD				
2442353.5	9.2			Vis.	SHS								V				S VUL		STD				
2442359.5	9.2			Vis.	SHS								V				S VUL		STD				
2442359.6	9.0			Vis.	STI								V				S VUL		STD				
2442360.6	9.4			Vis.	LX								V				S VUL		STD				
2442365.6	9.4			Vis.	LX								V				S VUL		STD				
2442370.4	9.0			Vis.	SHS								V				S VUL		STD				
2442375.5	8.8			Vis.	LX								V				S VUL		STD				
2442387.5	9.0			Vis.	SHS								V				S VUL		STD				
2442388.5	9.0			Vis.	LX								V				S VUL		STD				
2442391.6	9.1			Vis.	WER								V				S VUL		STD				
2442396.4	9.2			Vis.	SHS								V				S VUL		STD				
2442396.5	9.1			Vis.	LX								V				S VUL		STD				
2442398.6	8.8			Vis.	STI								V				S VUL		STD				
2442404.5	9.2			Vis.	LX								V				S VUL		STD				
2442409.4	9.1			Vis.	SHS								V				S VUL		STD				
2442417.5	9.2			Vis.	WER								V				S VUL		STD				
2442426.4	9.2			Vis.	SHS								V				S VUL		STD				
2442433.4	9.1			Vis.	SHS								V				S VUL		STD				
2442487.7	9.1			Vis.	SHS								V				S VUL		STD				
2442508.7	9.0			Vis.	SHS								V				S VUL		STD				
2442523.6	9.2			Vis.	SHS								V				S VUL		STD				
2442528.6	9.3			Vis.	SHS								V				S VUL		STD				
2442529.8	9.1			Vis.	NEW								V				S VUL		STD				
2442540.6	9.2			Vis.	SHS								V				S VUL		STD				
2442543.7	9.5			Vis.	LX								V				S VUL		STD				
2442546.6	9.0			Vis.	SHS								V				S VUL		STD				
2442552.5	9.1			Vis.	SHS								V				S VUL		STD				
2442560.6	9.3			Vis.	SHS								V				S VUL		STD				
2442560.7	9.2			Vis.	LX								V				S VUL		STD				
2442571.5	9.0			Vis.	SHS								V				S VUL		STD				
2442573.7	9.1			Vis.	LX								V				S VUL		STD				
2442577.6	8.9			Vis.	SHS								V				S VUL		STD				
2442583.6	9.0			Vis.	SHS								V				S VUL		STD				
2442584.8	9.0			Vis.	STI								V				S VUL		STD				
2442586.8	9.2			Vis.	CR								V				S VUL		STD				
2442589.6	9.0			Vis.	SHS								V				S VUL		STD				
2442592.7	9.5			Vis.	NEW								V				S VUL		STD				
2442594.5	9.1			Vis.	SHS								V				S VUL		STD				
2442595.7	9.3			Vis.	LX								V				S VUL		STD				
2442599.7	9.2			Vis.	LX								V				S VUL		STD				
2442600.8	9.4			Vis.	WER								V				S VUL		STD				
2442601.4	9.6			Vis.	LKS								V				S VUL		STD				
2442601.5	9.3			Vis.	SHS								V				S VUL		STD				
2442609.6	9.2			Vis.	SHS								V				S VUL		STD				
2442612.7	9.2			Vis.	LX								V				S VUL		STD				
2442614.5	9.1			Vis.	SHS								V				S VUL		STD				
2442619.6	9.0			Vis.	SHS								V				S VUL		STD				
2442621.6	9.5			Vis.	LX								V				S VUL		STD				
2442622.7	9.6			Vis.	WER								V				S VUL		STD				
2442623.8	9.6			Vis.	NEW								V				S VUL		STD				
2442624.7	9.6			Vis.	STI								V				S VUL		STD				
2442625.6	9.2			Vis.	SHS								V				S VUL		STD				
2442626.6	9.5			Vis.	LX								V				S VUL		STD				
2442630.6	9.6			Vis.	LX								V				S VUL		STD				
2442631.6	9.2			Vis.	SHS								V				S VUL		STD				
2442634.6	9.5			Vis.	LX								V				S VUL		STD				
2442636.6	9.0			Vis.	SHS								V				S VUL		STD				
2442640.7	9.4			Vis.	STI								V				S VUL		STD				
2442641.5	8.9			Vis.	SHS								V				S VUL		STD				
2442647.6	9.0			Vis.	LX								V				S VUL		STD				
2442649.5	9.1			Vis.	SHS								V				S VUL		STD				
2442649.8	9.1			Vis.	WSN								V				S VUL		STD				
2442652.4	9.3			Vis.	BOH								V				S VUL	AFOEV	STD				
2442653.4	9.4			Vis.	BOH								V				S VUL	AFOEV	STD				
2442653.6	8.9			Vis.	LX								V				S VUL		STD				
2442654.4	9.6			Vis.	BOH								V				S VUL	AFOEV	STD				
2442658.5	9.1			Vis.	SHS								V				S VUL		STD				
2442659.6	8.8			Vis.	LX								V				S VUL		STD				
2442665.5	9.0			Vis.	SHS								V				S VUL		STD				
2442666.7	9.2			Vis.	STI								V				S VUL		STD				
2442670.4	9.0			Vis.	SHS								V				S VUL		STD				
2442677.5	9.0			Vis.	SHS								V				S VUL		STD				
2442677.6	9.3			Vis.	LX								V				S VUL		STD				
2442684.5	9.1			Vis.	SHS								V				S VUL		STD				
2442684.7	9.2			Vis.	HAY								V				S VUL		STD				
2442686.6	9.4			Vis.	LX								V				S VUL		STD				
2442689.5	9.5			Vis.	LX								V				S VUL		STD				
2442689.5	9.2			Vis.	SHS								V				S VUL		STD				
2442693.7	9.4			Vis.	STI								V				S VUL		STD				
2442700.4	9.2			Vis.	SHS								V				S VUL		STD				
2442700.7	9.7			Vis.	CR								V				S VUL		STD				
2442707.6	9.0			Vis.	LX								V				S VUL		STD				
2442708.4	9.2			Vis.	SHS								V				S VUL		STD				
2442713.5	9.0			Vis.	LX								V				S VUL		STD				
2442713.6	8.8			Vis.	SHS								V				S VUL		STD				
2442719.5	9.0			Vis.	LX								V				S VUL		STD				
2442721.4	9.0			Vis.	SHS								V				S VUL		STD				
2442721.7	9.0			Vis.	WER								V				S VUL		STD				
2442726.7	9.1			Vis.	STI								V				S VUL		STD				
2442727.4	9.0			Vis.	SHS								V				S VUL		STD				
2442728.5	8.9			Vis.	LX								V				S VUL		STD				
2442732.4	9.2			Vis.	SHS								V				S VUL		STD				
2442740.4	9.2			Vis.	SHS								V				S VUL		STD				
2442748.4	9.2			Vis.	SHS								V				S VUL		STD				
2442748.5	9.3			Vis.	LX								V				S VUL		STD				
2442753.4	9.2			Vis.	SHS								V				S VUL		STD				
2442754.5	9.4			Vis.	LX								V				S VUL		STD				
2442756.6	9.7			Vis.	STI								V				S VUL		STD				
2442762.6	9.2			Vis.	CR								V				S VUL		STD				
2442768.4	9.2			Vis.	SHS								V				S VUL		STD				
2442775.5	9.3			Vis.	LX								V				S VUL		STD				
2442779.4	9.2			Vis.	SHS								V				S VUL		STD				
2442779.5	9.0			Vis.	LX								V				S VUL		STD				
2442782.5	8.9			Vis.	LX								V				S VUL		STD				
2442786.4	9.0			Vis.	SHS								V				S VUL		STD				
2442788.5	9.0			Vis.	LX								V				S VUL		STD				
2442792.4	9.0			Vis.	SHS								V				S VUL		STD				
2442892.7	9.5			Vis.	LX								V				S VUL		STD				
2442935.6	9.2			Vis.	LX								V				S VUL		STD				
2442952.7	9.6			Vis.	STI								V				S VUL		STD				
2442956.6	9.5			Vis.	LX								V				S VUL		STD				
2442957.8	9.6			Vis.	WER								V				S VUL		STD				
2442958.8	9.9			Vis.	KRS								V				S VUL		STD				
2442965.6	9.6			Vis.	LX								V				S VUL		STD				
2442968.6	9.4			Vis.	SHS								V				S VUL		STD				
2442977.6	9.5			Vis.	LX								V				S VUL		STD				
2442979.7	8.7			Vis.	KRS								V				S VUL		STD				
2442981.5	9.0			Vis.	SHS								V				S VUL		STD				
2442983.7	9.2			Vis.	STI								V				S VUL		STD				
2442993.5	9.0			Vis.	SHS								V				S VUL		STD				
2442993.6	9.3			Vis.	LX								V				S VUL		STD				
2442998.7	9.1			Vis.	STI								V				S VUL		STD				
2443006.6	9.0			Vis.	SHS								V				S VUL		STD				
2443007.6	9.4			Vis.	LX								V				S VUL		STD				
2443008.7	9.4			Vis.	OCN								V				S VUL		STD				
2443011.6	9.4			Vis.	LX								V				S VUL		STD				
2443014.7	9.3			Vis.	LVY								V				S VUL		STD				
2443019.5	9.2			Vis.	SHS								V				S VUL		STD				
2443021.6	9.3			Vis.	LX								V				S VUL		STD				
2443025.5	9.0			Vis.	SHS								V				S VUL		STD				
2443030.5	9.1			Vis.	SHS								V				S VUL		STD				
2443034.6	9.6			Vis.	OCN								V				S VUL		STD				
2443035.6	9.5			Vis.	LX								V				S VUL		STD				
2443040.5	9.2			Vis.	SHS								V				S VUL		STD				
2443040.7	9.5			Vis.	STI								V				S VUL		STD				
2443046.6	9.1			Vis.	OV								V				S VUL		STD				
2443047.6	9.1			Vis.	LX								V				S VUL		STD				
2443051.4	8.9			Vis.	SHS								V				S VUL		STD				
2443056.5	9.3			Vis.	OCN								V				S VUL		STD				
2443061.5	9.1			Vis.	LX								V				S VUL		STD				
2443075.5	9.1			Vis.	LX								V				S VUL		STD				
2443075.7	9.3			Vis.	STI								V				S VUL		STD				
2443083.6	9.2			Vis.	SHS								V				S VUL		STD				
2443086.7	9.4			Vis.	STI								V				S VUL		STD				
2443097.5	9.3			Vis.	SHS								V				S VUL		STD				
2443108.5	9.3			Vis.	LX								V				S VUL		STD				
2443115.6	9.3			Vis.	STI								V				S VUL		STD				
2443260.46	8.6			Vis.	KSZ								V				S VUL	MCSE	STD				
2443285.6	9.3			Vis.	POX								V				S VUL		STD				
2443291.6	9.4			Vis.	SHS								V				S VUL		STD				
2443304.6	9.4			Vis.	SHS								V				S VUL		STD				
2443313.8	9.5			Vis.	STI								V				S VUL		STD				
2443335.7	9.3			Vis.	STI								V				S VUL		STD				
2443337.5	9.1			Vis.	SHS								V				S VUL		STD				
2443348.5	9.1			Vis.	SHS								V				S VUL		STD				
2443368.5	9.2			Vis.	SHS								V				S VUL		STD				
2443369.1	9.6			Vis.	CR								V				S VUL		STD				
2443374.6	9.2			Vis.	LX								V				S VUL		STD				
2443375.8	9.7			Vis.	STI								V				S VUL		STD				
2443378.6	9.3			Vis.	SHB								V				S VUL		STD				
2443380.6	9.2			Vis.	SHS								V				S VUL		STD				
2443398.6	9.0			Vis.	OV								V				S VUL		STD				
2443404.6	9.4			Vis.	STI								V				S VUL		STD				
2443417.6	8.8			Vis.	MOL								V				S VUL		STD				
2443439.7	9.8			Vis.	STI								V				S VUL		STD				
2443441.6	9.9			Vis.	LVY								V				S VUL		STD				
2443446.6	9.4			Vis.	MOL								V				S VUL		STD				
2443449.5	9.4			Vis.	SHS								V				S VUL		STD				
2443460.7	9.2			Vis.	STI								V				S VUL		STD				
2443467.5	8.7			Vis.	MOL								V				S VUL		STD				
2443494.5	9.0			Vis.	MOL								V				S VUL		STD				
2443620.6426	9.2			Vis.	SHS								V				S VUL		STD				
2443656.8	9.7			Vis.	STI								V				S VUL		STD				
2443664.7	9.0			Vis.	WSN								V				S VUL		STD				
2443665.8	9.4			Vis.	ALG								V				S VUL		STD				
2443671.6	8.7			Vis.	SHS								V				S VUL		STD				
2443675.8	9.4			Vis.	STI								V				S VUL		STD				
2443684.6	9.0			Vis.	SHS								V				S VUL		STD				
2443694.8	9.6			Vis.	STI								V				S VUL		STD				
2443695.6	8.8			Vis.	SHS								V				S VUL		STD				
2443700.7	9.0			Vis.	SHS								V				S VUL		STD				
2443701.7	9.0			Vis.	LX								V				S VUL		STD				
2443706.5	9.0			Vis.	SHS								V				S VUL		STD				
2443714.8	9.6			Vis.	TM								V				S VUL		STD				
2443720.6	9.0			Vis.	SHS								V				S VUL		STD				
2443731.5	9.0			Vis.	SHS								V				S VUL		STD				
2443742.5	9.0			Vis.	SHS								V				S VUL		STD				
2443743.8	9.2			Vis.	STI								V				S VUL		STD				
2443752.6	9.0			Vis.	SHS								V				S VUL		STD				
2443754.6	9.0			Vis.	LX								V				S VUL		STD				
2443766.7	9.5			Vis.	STI								V				S VUL		STD				
2443777.5	9.1			Vis.	SHS								V				S VUL		STD				
2443803.5	9.0			Vis.	LX								V				S VUL		STD				
2443811.4	8.7			Vis.	SHS								V				S VUL		STD				
2443814.6	9.2			Vis.	STI								V				S VUL		STD				
2443823.5	8.7			Vis.	LX								V				S VUL		STD				
2443911.7	9.4			Vis.	VOL								V				S VUL	AFOEV	STD				
2444020.5	9.2			Vis.	VOL								V				S VUL	AFOEV	STD				
2444024.5	8.8			Vis.	SHS								V				S VUL		STD				
2444031.5	9.1			Vis.	OJR								V				S VUL		STD				
2444038.6	8.7			Vis.	SHS								V				S VUL		STD				
2444044.5	9.1			Vis.	OJR								V				S VUL		STD				
2444060.6	8.8			Vis.	SHS								V				S VUL		STD				
2444062.5	9.6			Vis.	OJR								V				S VUL		STD				
2444062.7	9.3			Vis.	LX								V				S VUL		STD				
2444072.8	8.6			Vis.	TM								V				S VUL		STD				
2444073.5	9.1			Vis.	OJR								V				S VUL		STD				
2444073.6	8.8			Vis.	SHS								V				S VUL		STD				
2444074.7486	9.3			Vis.	HUZ								V				S VUL		STD				
2444077.4	9.4			Vis.	VOL								V				S VUL	AFOEV	STD				
2444084.7	8.9			Vis.	WSN								V				S VUL		STD				
2444087.4	9.0			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444087.5	9.1			Vis.	GRZ								V				S VUL		STD				
2444090.4	8.8			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444098.4	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444101.6	8.8			Vis.	SHS								V				S VUL		STD				
2444108.5	9.1			Vis.	OJR								V				S VUL		STD				
2444110.4	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444113.4	9.0			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444115.4	9.6			Vis.	GRZ								V				S VUL		STD				
2444115.6	9.3			Vis.	LX								V				S VUL		STD				
2444121.5	9.4			Vis.	SHS								V				S VUL		STD				
2444128.8	9.5			Vis.	TM								V				S VUL		STD				
2444133.5	9.0			Vis.	SHS								V				S VUL		STD				
2444139.73	9.3			Vis.	OCN								V				S VUL		STD				
2444141.4	8.7			Vis.	OJR								V				S VUL		STD				
2444141.5	9.0			Vis.	SHS								V				S VUL		STD				
2444154.7	9.2			Vis.	SC								V				S VUL		STD				
2444155.3	9.0			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444162.3	8.8			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444168.6	9.5			Vis.	WSN								V				S VUL		STD				
2444171.3	9.2			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444180.3	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444189.2	9.4			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444195.2	9.0			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444196.5	9.2			Vis.	SHS								V				S VUL		STD				
2444200.2	9.4			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444208.2	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444215.2	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444404.5	9.2			Vis.	SHS								V				S VUL		STD				
2444411.5	9.1			Vis.	SHS								V				S VUL		STD				
2444414.4	9.1			Vis.	OJR								V				S VUL		STD				
2444423.5	9.0			Vis.	OJR								V				S VUL		STD				
2444428.6	9.5			Vis.	BWK								V				S VUL		STD				
2444430.5	9.0			Vis.	SHS								V				S VUL		STD				
2444431.5	9.2			Vis.	OJR								V				S VUL		STD				
2444435.7	8.5			Vis.	MDD								V				S VUL		STD				
2444441.6	9.5			Vis.	BWK								V				S VUL		STD				
2444444.4	8.6			Vis.	VED								V				S VUL	AFOEV	STD				
2444444.7	9.3			Vis.	TM								V				S VUL		STD				
2444445.5	9.3			Vis.	SHS								V				S VUL		STD				
2444446.4	9.1			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444446.4	8.7			Vis.	VED								V				S VUL	AFOEV	STD				
2444449.4	9.1			Vis.	VED								V				S VUL	AFOEV	STD				
2444452.4	8.9			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444454.3	9.2			Vis.	VED								V				S VUL	AFOEV	STD				
2444455.6	9.3			Vis.	SHS								V				S VUL		STD				
2444456.4	9.1			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444456.6	9.5			Vis.	BWK								V				S VUL		STD				
2444457.3	9.1			Vis.	VED								V				S VUL	AFOEV	STD				
2444459.6	9.3			Vis.	SHS								V				S VUL		STD				
2444459.8	9.2			Vis.	TM								V				S VUL		STD				
2444460.5	9.3			Vis.	OJR								V				S VUL		STD				
2444460.5	9.4			Vis.	SHS								V				S VUL		STD				
2444462.4	9.2			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444462.4	9.3			Vis.	VED								V				S VUL	AFOEV	STD				
2444464.5	9.3			Vis.	SHS								V				S VUL		STD				
2444466.3	9.2			Vis.	VED								V				S VUL	AFOEV	STD				
2444466.4	9.5			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444467.6	9.2			Vis.	SHS								V				S VUL		STD				
2444468.6	9.5			Vis.	LX								V				S VUL		STD				
2444471.4	9.1			Vis.	VED								V				S VUL	AFOEV	STD				
2444471.7	9.7			Vis.	BWK								V				S VUL		STD				
2444472.6	9.5			Vis.	SHS								V				S VUL		STD				
2444474.6	9.1			Vis.	SHS								V				S VUL		STD				
2444475.5	9.2			Vis.	SHS								V				S VUL		STD				
2444484.5	9.2			Vis.	OJR								V				S VUL		STD				
2444485.4	8.7			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444485.6	8.8			Vis.	SHS								V				S VUL		STD				
2444486.5	8.8			Vis.	SHS								V				S VUL		STD				
2444487.5	8.7			Vis.	SHS								V				S VUL		STD				
2444488.5	8.7			Vis.	SHS								V				S VUL		STD				
2444488.6	9.0			Vis.	BWK								V				S VUL		STD				
2444490.5	9.0			Vis.	SHS								V				S VUL		STD				
2444491.6	8.8			Vis.	TM								V				S VUL		STD				
2444494.4	8.9			Vis.	OJR								V				S VUL		STD				
2444498.3	8.9			Vis.	VED								V				S VUL	AFOEV	STD				
2444498.5	8.8			Vis.	SHS								V				S VUL		STD				
2444501.4	8.8			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444504.3	8.5			Vis.	VED								V				S VUL	AFOEV	STD				
2444504.5	8.8			Vis.	SHS								V				S VUL		STD				
2444508.3	9.1			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444509.3	9.1			Vis.	OJR								V				S VUL		STD				
2444510.6	8.7			Vis.	SHS								V				S VUL		STD				
2444511.3	8.8			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444512.3	9.0			Vis.	VED								V				S VUL	AFOEV	STD				
2444512.5	9.5			Vis.	SHS								V				S VUL		STD				
2444520.3	8.8			Vis.	VED								V				S VUL	AFOEV	STD				
2444521.4	9.2			Vis.	OJR								V				S VUL		STD				
2444521.5	9.5			Vis.	BWK								V				S VUL		STD				
2444530.4	9.2			Vis.	OJR								V				S VUL		STD				
2444532.3	9.2			Vis.	VED								V				S VUL	AFOEV	STD				
2444542.3	9.0			Vis.	VED								V				S VUL	AFOEV	STD				
2444545.6	9.3			Vis.	BWK								V				S VUL		STD				
2444732.6	9.2			Vis.	SHS								V				S VUL		STD				
2444759.8	9.4			Vis.	BWK								V				S VUL		STD				
2444793.4	9.3			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444793.4	8.9			Vis.	VED								V				S VUL	AFOEV	STD				
2444813.4	9.4			Vis.	SCZ								V				S VUL	AFOEV	STD				
2444815.4	9.2			Vis.	VED								V				S VUL	AFOEV	STD				
2444821.4	9.0			Vis.	VED								V				S VUL	AFOEV	STD				
2444833.3	8.5			Vis.	VED								V				S VUL	AFOEV	STD				
2444860.6	9.4			Vis.	LX								V				S VUL		STD				
2444867.6	9.3			Vis.	WSN								V				S VUL		STD				
2444881.33	9.6			Vis.	LAB								V				S VUL		STD				
2444885.37	9.0			Vis.	CEA								V				S VUL	AFOEV	STD				
2444886.5	9.0			Vis.	SHS								V				S VUL		STD				
2444894.6	9.4			Vis.	MKJ								V				S VUL		STD				
2444895.6	9.1			Vis.	LX								V				S VUL		STD				
2444916.6	9.4			Vis.	MKJ								V				S VUL		STD				
2444942.2	9.5			Vis.	KKF								V				S VUL		STD				
2444947.2	9.5			Vis.	KKF								V				S VUL		STD				
2444956.2	9.2			Vis.	KKF								V				S VUL		STD				
2444978.2	8.5			Vis.	KKF								V				S VUL		STD				
2444983.2	9.0			Vis.	KKF								V				S VUL		STD				
2445081.6	9.0			Vis.	SHS								V				S VUL		STD				
2445087.611	9.3			Vis.	CEA								V				S VUL	AFOEV	STD				
2445092.6	9.0			Vis.	SHS								V				S VUL		STD				
2445114.585	8.5			Vis.	CEA								V				S VUL	AFOEV	STD				
2445129.5	8.7			Vis.	SOZ								V				S VUL	MCSE	STD				
2445136.457	8.9			Vis.	CEA								V				S VUL	AFOEV	STD				
2445138.5	9.2			Vis.	OJR								V				S VUL		STD				
2445139.499	8.8			Vis.	CEA								V				S VUL	AFOEV	STD				
2445145.5	9.2			Vis.	SHS								V				S VUL		STD				
2445150.7	9.5			Vis.	BWK								V				S VUL		STD				
2445151.504	8.9			Vis.	CEA								V				S VUL	AFOEV	STD				
2445152.5	9.3			Vis.	SHS								V				S VUL		STD				
2445157.4	9.2			Vis.	VED								V				S VUL	AFOEV	STD				
2445160.7	9.3			Vis.	MKJ								V				S VUL		STD				
2445169.49	8.4			Vis.	CEA								V				S VUL	AFOEV	STD				
2445171.7	9.0			Vis.	SHS								V				S VUL		STD				
2445172.485	8.9			Vis.	CEA								V				S VUL	AFOEV	STD				
2445175.8	9.1			Vis.	MKJ								V				S VUL		STD				
2445177.483	8.6			Vis.	CEA								V				S VUL	AFOEV	STD				
2445179.7	8.8			Vis.	SHS								V				S VUL		STD				
2445180.8	9.3			Vis.	BWK								V				S VUL		STD				
2445193.6	9.0			Vis.	SHS								V				S VUL		STD				
2445196.7	9.2			Vis.	MKJ								V				S VUL		STD				
2445200.5	9.2			Vis.	SHS								V				S VUL		STD				
2445200.6	9.5			Vis.	BWK								V				S VUL		STD				
2445204.423	9.0			Vis.	CEA								V				S VUL	AFOEV	STD				
2445210.7	9.2			Vis.	MKJ								V				S VUL		STD				
2445211.404	9.0			Vis.	CEA								V				S VUL	AFOEV	STD				
2445222.399	8.9			Vis.	CEA								V				S VUL	AFOEV	STD				
2445222.5	9.0			Vis.	SHS								V				S VUL		STD				
2445222.7	9.4			Vis.	MKJ								V				S VUL		STD				
2445226.7	9.5			Vis.	BWK								V				S VUL		STD				
2445235.361	8.5			Vis.	CEA								V				S VUL	AFOEV	STD				
2445236.6	9.1			Vis.	MKJ								V				S VUL		STD				
2445250.7	9.2			Vis.	BWK								V				S VUL		STD				
2445253.6	9.1			Vis.	MKJ								V				S VUL		STD				
2445258.366	8.6			Vis.	CEA								V				S VUL	AFOEV	STD				
2445260.5	9.4			Vis.	LX								V				S VUL		STD				
2445266.5	9.5			Vis.	BMW								V				S VUL		STD				
2445291.6	9.2			Vis.	MKJ								V				S VUL		STD				
2445472.6	9.2			Vis.	SHS								V				S VUL		STD				
2445527.4	8.9			Vis.	VED								V				S VUL	AFOEV	STD				
2445532.3	8.4			Vis.	VED								V				S VUL	AFOEV	STD				
2445542.4	9.0			Vis.	VED								V				S VUL	AFOEV	STD				
2445546.4	8.8			Vis.	VED								V				S VUL	AFOEV	STD				
2445550.3	8.7			Vis.	VED								V				S VUL	AFOEV	STD				
2445554.5	9.3			Vis.	SHS								V				S VUL		STD				
2445554.7	9.5			Vis.	BMW								V				S VUL		STD				
2445555.4	9.1			Vis.	VED								V				S VUL	AFOEV	STD				
2445580.5	8.6			Vis.	SHS								V				S VUL		STD				
