JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2441034.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2441034.7	3.2			Vis.	AC								V				ZET GEM		STD				
2441035.5	4.0			Vis.	WRD								V				ZET GEM		STD				
2441035.6	3.3			Vis.	AC								V				ZET GEM		STD				
2441037.5	3.8			Vis.	WRD								V				ZET GEM		STD				
2441038.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2441039.7	4.1			Vis.	HDG								V				ZET GEM		STD				
2441040.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2441041.7	3.8			Vis.	HDG								V				ZET GEM		STD				
2441046.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2441047.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2441048.6	4.1			Vis.	HDG								V				ZET GEM		STD				
2441051.5	4.1			Vis.	WRD								V				ZET GEM		STD				
2441055.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2441056.7	3.4			Vis.	AC								V				ZET GEM		STD				
2441057.6	3.4			Vis.	AC								V				ZET GEM		STD				
2441058.5	3.7			Vis.	WRD								V				ZET GEM		STD				
2441059.7	3.4			Vis.	AC								V				ZET GEM		STD				
2441064.6	3.4			Vis.	AC								V				ZET GEM		STD				
2441065.6	3.6			Vis.	BLU								V				ZET GEM		STD				
